Repository,Type,#,User,Title,State,Created,Updated,URL
python/cpython,PR,6992,Carreau,bpo-17972: Document `findsource` in inspect.rst,open,05/20/18 01:31:13,09/10/19 17:28:38,https://github.com/python/cpython/pull/6992
python/cpython,PR,6990,terryjreedy,bpo-33479: Remove unqualified tkinter threadsafe claim.,open,05/19/18 22:55:26,09/11/19 16:41:23,https://github.com/python/cpython/pull/6990
python/cpython,PR,6986,Licht-T,bpo-33568: Fix inconsistent behavior of non-ascii handling in EmailPolicy.fold,open,05/19/18 18:07:13,02/04/19 11:34:54,https://github.com/python/cpython/pull/6986
python/cpython,PR,6972,native-api,[2.7] bpo-33257: Fix race conditions for non-threaded Tcl (GH-6444),open,05/18/18 18:00:21,05/18/18 18:02:57,https://github.com/python/cpython/pull/6972
python/cpython,PR,6910,Licht-T,bpo-33525: Add env type checking when spawn called,open,05/16/18 18:59:04,02/04/19 11:34:52,https://github.com/python/cpython/pull/6910
python/cpython,PR,6898,serhiy-storchaka,bpo-32414: PyCapsule_Import() now imports submodules if needed.,open,05/16/18 13:57:25,02/04/19 11:34:50,https://github.com/python/cpython/pull/6898
python/cpython,PR,6876,jimmylai,bpo-33521: Add 1.32x faster C implementation of asyncio.isfuture().,open,05/15/18 23:02:52,02/04/19 11:34:50,https://github.com/python/cpython/pull/6876
python/cpython,PR,6861,Licht-T,bpo-33471: Fix invalid numeric formatting with UCS2 separator,open,05/15/18 18:10:07,02/04/19 11:34:49,https://github.com/python/cpython/pull/6861
python/cpython,PR,6854,sblondon,bpo-33507: Improve html rendering cgitb,open,05/15/18 10:43:35,02/04/19 11:34:48,https://github.com/python/cpython/pull/6854
python/cpython,PR,6828,bfrosik,"bpo-31445: String index out of range in get_group(), email/_header_value_parser.py",open,05/14/18 23:06:13,06/14/19 21:54:19,https://github.com/python/cpython/pull/6828
python/cpython,PR,6825,radar383,bpo-31445: Added two lines to avoid ,open,05/14/18 22:38:46,06/14/19 21:56:21,https://github.com/python/cpython/pull/6825
python/cpython,PR,6820,agfor,bpo-33440: Defer imports in pathlib to reduce its import time.,open,05/14/18 22:17:50,05/22/19 13:19:12,https://github.com/python/cpython/pull/6820
python/cpython,PR,6805,pankajp,bpo-33587: inspect.getsource: reorder stat on file in linecache,open,05/14/18 18:27:24,02/04/19 11:34:46,https://github.com/python/cpython/pull/6805
python/cpython,PR,6788,grimreaper,bpo-33490: Use standard AX_PTHREAD macro,open,05/14/18 06:38:00,02/04/19 11:34:45,https://github.com/python/cpython/pull/6788
python/cpython,PR,6782,grimreaper,bpo-33485: make autoconf behave correctly in more cases,open,05/13/18 21:58:21,05/21/19 00:03:45,https://github.com/python/cpython/pull/6782
python/cpython,PR,6781,grimreaper,bpo-33484: Link instead of run certain test programs,open,05/13/18 21:41:07,02/04/19 11:34:44,https://github.com/python/cpython/pull/6781
python/cpython,PR,6771,grimreaper,"bpo-33473: Be slightly better about CFLAGS, LDFLAGS, and related",open,05/12/18 19:48:34,02/04/19 11:34:43,https://github.com/python/cpython/pull/6771
python/cpython,PR,6767,fish2000,bpo-33466: Support compiling Objective-C++ (“.mm”) files,open,05/11/18 20:01:36,02/04/19 11:34:43,https://github.com/python/cpython/pull/6767
python/cpython,PR,6766,serhiy-storchaka,bpo-33346: Allow async comprehensions inside implicit async comprehensions.,open,05/11/18 12:46:16,06/01/19 20:29:53,https://github.com/python/cpython/pull/6766
python/cpython,PR,6730,xdegaye,bpo-33446: destructors of local variables are now traced,open,05/08/18 21:45:39,08/25/19 04:10:36,https://github.com/python/cpython/pull/6730
python/cpython,PR,6694,tecki,bpo-33413: asyncio.gather without a special Future,open,05/02/18 21:45:51,10/18/19 04:47:37,https://github.com/python/cpython/pull/6694
python/cpython,PR,6675,demianbrecht,bpo-33399: Handle when module __cache__ is None in site.abs_path(),open,05/01/18 20:57:40,05/19/19 03:27:57,https://github.com/python/cpython/pull/6675
python/cpython,PR,6665,csabella,bpo-33397: IDLE Help: Modifications for font size,open,05/01/18 02:44:35,11/17/19 17:29:42,https://github.com/python/cpython/pull/6665
python/cpython,PR,6642,rbricheno,bpo-33388: Add variables to distutils/dist.py support PEP 566 metadata,open,04/29/18 21:54:52,02/04/19 11:34:37,https://github.com/python/cpython/pull/6642
python/cpython,PR,6596,kb-1000,bpo-30613: Fix that the distutils register command generates invalid HTTP multipart data,open,04/25/18 18:12:12,07/09/19 16:54:04,https://github.com/python/cpython/pull/6596
python/cpython,PR,6588,zsol,bpo-33349: make lib2to3 parse async generators everywhere,open,04/24/18 17:55:17,07/22/19 19:59:23,https://github.com/python/cpython/pull/6588
python/cpython,PR,6578,csabella,bpo-33289: Return RGB triplet of ints instead of floats from tkinter.colorchooser,open,04/23/18 20:46:50,02/04/19 11:34:34,https://github.com/python/cpython/pull/6578
python/cpython,PR,6574,rhettinger,bpo-25478: Add scalar multiplication and division to Counter,open,04/23/18 05:41:58,03/17/19 08:27:14,https://github.com/python/cpython/pull/6574
python/cpython,PR,6572,ambv,bpo-33338: [lib2to3] Synchronize token.py and tokenize.py with stdlib,open,04/23/18 04:09:03,02/04/19 11:34:33,https://github.com/python/cpython/pull/6572
python/cpython,PR,6545,serhiy-storchaka,bpo-33318: Move folding tuples of constants from peephole.c into compiler.c.,open,04/20/18 16:07:08,02/04/19 11:34:32,https://github.com/python/cpython/pull/6545
python/cpython,PR,6523,nhatcher,[2.7] bpo-33255: Treats 'utf-8' and aliases equally.,open,04/18/18 22:44:33,04/20/18 00:02:26,https://github.com/python/cpython/pull/6523
python/cpython,PR,6514,ZackerySpytz,bpo-33262: Deprecate passing None for `s` to shlex.split(),open,04/17/18 22:35:15,10/20/19 22:47:57,https://github.com/python/cpython/pull/6514
python/cpython,PR,6481,marxin,bpo-33294: Support complex expressions for py-print command.,open,04/15/18 22:33:17,12/08/19 13:09:55,https://github.com/python/cpython/pull/6481
python/cpython,PR,6480,londinburgh,bpo-33284 Add to a unit test to improve coverage for numbers.py,open,04/15/18 21:19:56,09/09/19 17:58:04,https://github.com/python/cpython/pull/6480
python/cpython,PR,6461,mbmccoy,bpo-12029: Exception handling should match subclasses,open,04/13/18 10:44:51,02/04/19 11:34:29,https://github.com/python/cpython/pull/6461
python/cpython,PR,6444,native-api, bpo-33257: Fix race conditions for non-threaded Tcl,open,04/10/18 20:18:41,02/04/19 11:34:28,https://github.com/python/cpython/pull/6444
python/cpython,PR,6434,akshaysharma096,bpo-33222: Add canonicalisation to paths in site test suite.,open,04/09/18 20:21:38,02/05/19 18:36:16,https://github.com/python/cpython/pull/6434
python/cpython,PR,6418,akshaysharma096,"bpo-33239: Change Signature of TemporaryFile, NamedTemporaryFile, and SpooledTemporaryFile and add documentation. ",open,04/08/18 15:08:50,10/20/19 21:08:25,https://github.com/python/cpython/pull/6418
python/cpython,PR,6395,bearbin,bpo-13940: imaplib: All string arguments are now quoted when necessary.,open,04/06/18 12:38:47,05/23/19 16:06:31,https://github.com/python/cpython/pull/6395
python/cpython,PR,6271,sk-,bpo-33159: Add name attribute to NameError,open,03/27/18 22:35:13,02/04/19 11:34:23,https://github.com/python/cpython/pull/6271
python/cpython,PR,6132,markshannon,bpo-33092: Better bytecodes for f-strings,open,03/17/18 16:02:09,05/06/19 19:10:35,https://github.com/python/cpython/pull/6132
python/cpython,PR,6121,rob-smallshire,bpo-26680: Incorporate is_integer in all built-in and standard library numeric types,open,03/15/18 13:39:20,08/22/19 10:30:44,https://github.com/python/cpython/pull/6121
python/cpython,PR,6082,csabella,bpo-33051: IDLE: Separate editor options from the general tab in config,open,03/11/18 22:32:17,02/04/19 11:34:16,https://github.com/python/cpython/pull/6082
python/cpython,PR,6027,pawciobiel,bpo-33027: Fix cgi.FieldStorage to handle Content-Disposition filename* with encoding according to RFC5987,open,03/08/18 12:52:16,06/15/18 06:01:39,https://github.com/python/cpython/pull/6027
python/cpython,PR,6011,akuchling,bpo-8840: Improve docstrings for truncate(),open,03/07/18 04:04:32,10/18/19 04:07:02,https://github.com/python/cpython/pull/6011
python/cpython,PR,5968,csabella,bpo-32989: IDLE - fix pyparse.find_good_parse_start and bad editor call,open,03/04/18 02:39:12,02/04/19 11:34:14,https://github.com/python/cpython/pull/5968
python/cpython,PR,5952,serhiy-storchaka,bpo-32978: Fix reading huge floats in AIFC files.,open,03/01/18 19:53:29,02/04/19 11:34:13,https://github.com/python/cpython/pull/5952
python/cpython,PR,5948,segevfiner,bpo-32818: Fix a subprocess crash in Windows compatiblity mode,open,03/01/18 15:07:23,02/04/19 11:34:13,https://github.com/python/cpython/pull/5948
python/cpython,PR,5921,abrezovsky,bpo-26792: improve docstrings of runpy module run_ functions,open,02/27/18 07:24:22,02/28/18 10:03:34,https://github.com/python/cpython/pull/5921
python/cpython,PR,5887,bbayles,bpo-32017: Document differences between profile.Profile and cProfile.Profile,open,02/25/18 18:23:30,02/04/19 11:34:11,https://github.com/python/cpython/pull/5887
python/cpython,PR,5802,izbyshev,bpo-32904: Fix a potential crash in os.chdir() and os.getcwd() on Windows,open,02/22/18 04:03:59,10/20/19 17:32:30,https://github.com/python/cpython/pull/5802
python/cpython,PR,5798,serhiy-storchaka,bpo-32893: ast.literal_eval() no longer accepts booleans as numbers in AST.,open,02/21/18 13:02:20,05/31/19 08:35:07,https://github.com/python/cpython/pull/5798
python/cpython,PR,5774,csabella,bpo-32843: Additional changes to test.support docs,open,02/20/18 19:19:27,09/13/19 19:28:56,https://github.com/python/cpython/pull/5774
python/cpython,PR,5771,sruester,bpo-32882: Added support for X25519 in SSLContext.set_ecdh_curve(),open,02/20/18 13:34:41,02/04/19 11:34:06,https://github.com/python/cpython/pull/5771
python/cpython,PR,5713,izbyshev,"bpo-32862: Make os.dup2(fd, fd) a no-op for valid fd",open,02/17/18 06:28:11,09/07/19 07:30:02,https://github.com/python/cpython/pull/5713
python/cpython,PR,5691,jayyyin,bpo-32642: adding compatibility for pathlike objects in sys.path,open,02/15/18 08:42:57,04/27/19 01:26:07,https://github.com/python/cpython/pull/5691
python/cpython,PR,5690,jayyyin,bpo-32773: added --option to allow changing the preserve_mode for copy_file(),open,02/15/18 08:31:18,02/04/19 11:34:03,https://github.com/python/cpython/pull/5690
python/cpython,PR,5664,csabella,bpo-32839: Add after_info to tkinter,open,02/13/18 21:27:53,01/01/20 06:24:06,https://github.com/python/cpython/pull/5664
python/cpython,PR,5645,thetorpedodog,bpo-32779: Fix urljoining with an empty query string.,open,02/13/18 01:01:40,10/20/19 17:29:46,https://github.com/python/cpython/pull/5645
python/cpython,PR,5615,larryhastings,bpo-32397: Fix textwrap.wrap() so it's stable if run twice.,open,02/11/18 04:48:01,02/04/19 11:34:00,https://github.com/python/cpython/pull/5615
python/cpython,PR,5578,matrixise,WIP: bpo-1100942: Add datetime.time.strptime and datetime.date.strptime,open,02/07/18 13:28:07,11/16/19 05:22:12,https://github.com/python/cpython/pull/5578
python/cpython,PR,5576,eric-wieser,bpo-32782: PEP3118 itemsize of an empty ctypes array should not be 0,open,02/07/18 10:19:37,09/15/19 05:57:56,https://github.com/python/cpython/pull/5576
python/cpython,PR,5561,eric-wieser,bpo-32780: Fix the PEP3118 format string for ctypes.Structure,open,02/06/18 08:33:46,11/28/19 03:39:58,https://github.com/python/cpython/pull/5561
python/cpython,PR,5541,csabella,bpo-5594: IDLE startup configuration,open,02/05/18 04:18:12,02/04/19 11:33:57,https://github.com/python/cpython/pull/5541
python/cpython,PR,5534,bbayles,bpo-32728: Add compresslevel support for zipfile and LZMA,open,02/04/18 22:39:11,08/27/19 14:07:19,https://github.com/python/cpython/pull/5534
python/cpython,PR,5472,peterbe,bpo-32742: use infolist for zipfile.ZipFile.extractall,open,02/01/18 18:17:22,02/04/19 11:33:56,https://github.com/python/cpython/pull/5472
python/cpython,PR,5397,bbayles,bpo-32695: Add docs and tests for compresslevel and preset in tarfile,open,01/29/18 00:49:39,05/14/19 14:48:00,https://github.com/python/cpython/pull/5397
python/cpython,PR,5313,commodo,bpo-29708: support SOURCE_DATE_EPOCH for build info,open,01/25/18 10:55:23,02/04/19 11:33:53,https://github.com/python/cpython/pull/5313
python/cpython,PR,5309,mwidjaja,bpo-12706: timeout sentinel in ftplib and poplib documentation,open,01/25/18 08:01:56,02/04/19 11:33:52,https://github.com/python/cpython/pull/5309
python/cpython,PR,5308,epaulson,bpo-32628: support DirectoryIndex for http server,open,01/25/18 07:19:14,09/14/19 15:47:46,https://github.com/python/cpython/pull/5308
python/cpython,PR,5279,njsmith,bpo-30491: Add unawaited coroutine tracking mode,open,01/23/18 10:28:08,03/27/19 08:37:56,https://github.com/python/cpython/pull/5279
python/cpython,PR,5266,csabella,bpo-27815: Make SSL suppress_ragged_eofs default more secure,open,01/22/18 02:47:02,02/04/19 11:33:51,https://github.com/python/cpython/pull/5266
python/cpython,PR,5258,rbprogrammer,"bpo-32608: Adding a server into socketserver that handles client connection in new ""multiprocessing.Process"" processes.",open,01/21/18 16:01:55,05/19/19 02:55:54,https://github.com/python/cpython/pull/5258
python/cpython,PR,5251,jjolly,bpo-32476 : Add concat function for ElementTree find,open,01/20/18 20:53:33,05/15/19 23:03:26,https://github.com/python/cpython/pull/5251
python/cpython,PR,5215,dcarlier-afilias,"bpo-32579: UUID python module fix, when there is no clock sequence given",open,01/17/18 14:32:21,10/29/19 13:33:01,https://github.com/python/cpython/pull/5215
python/cpython,PR,5195,bbayles,bpo-32146: multiprocessing freeze_support needed outside win32,open,01/15/18 22:44:38,02/04/19 11:33:49,https://github.com/python/cpython/pull/5195
python/cpython,PR,5178,csabella,bpo-32548: IDLE: Convert labels to hyperlinks in help_about,open,01/14/18 04:16:11,02/04/19 11:33:48,https://github.com/python/cpython/pull/5178
python/cpython,PR,5177,alanbato,bpo-21592: Use quickselect for the median funcs in statistics.py,open,01/14/18 03:00:53,02/04/19 11:33:48,https://github.com/python/cpython/pull/5177
python/cpython,PR,5176,elafontaine,bpo-28879: Add Date header if missing in smtplib send_message,open,01/14/18 02:15:10,11/16/19 04:39:06,https://github.com/python/cpython/pull/5176
python/cpython,PR,5162,tiran,bpo-18369: [WIP] Add certificate and private key types,open,01/12/18 11:54:58,02/04/19 11:33:46,https://github.com/python/cpython/pull/5162
python/cpython,PR,5155,bananu7,bpo-28429 Fix ctypes import under grsec TPE,open,01/11/18 14:26:56,02/04/19 11:33:45,https://github.com/python/cpython/pull/5155
python/cpython,PR,5142,segevfiner,[2.7] bpo-32524: Don't leak a package's __init__.py module object in sys.modules on SyntaxError,open,01/10/18 00:21:20,04/15/18 01:00:07,https://github.com/python/cpython/pull/5142
python/cpython,PR,5088,mitar,bpo-15450: Allow subclassing of dircmp,open,01/03/18 10:23:26,02/04/19 11:33:44,https://github.com/python/cpython/pull/5088
python/cpython,PR,5077,serhiy-storchaka,bpo-32477: Move jumps optimization from the peepholer to the compiler.,open,01/02/18 01:06:03,06/14/19 10:28:09,https://github.com/python/cpython/pull/5077
python/cpython,PR,5068,tarasmatsyk,bpo-32469: Improve representation of the coroutines,open,01/01/18 01:13:13,02/04/19 11:33:43,https://github.com/python/cpython/pull/5068
python/cpython,PR,5053,jjolly,bpo-28494: Fix false positives when using zipfile.is_zipfile(),open,12/30/17 21:37:18,09/09/19 17:20:44,https://github.com/python/cpython/pull/5053
python/cpython,PR,5021,jonathanunderwood,bpo-32431: Ensure two bytes objects of zero length compare equal ,open,12/27/17 18:01:08,04/03/19 00:54:35,https://github.com/python/cpython/pull/5021
python/cpython,PR,5012,serhiy-storchaka,[POC] bpo-28307: Convert simple C-style formatting with literal format into f-string.,open,12/26/17 03:04:13,05/13/19 18:00:45,https://github.com/python/cpython/pull/5012
python/cpython,PR,4998,brgirgis,"bpo-32419 Add unittest support for pyc projects, skip news",open,12/24/17 00:07:41,06/02/19 13:50:19,https://github.com/python/cpython/pull/4998
python/cpython,PR,4988,lekma,bpo-32414: use string after the last dot as the capsule name in PyCapsule_Import,open,12/23/17 13:15:43,02/04/19 11:33:38,https://github.com/python/cpython/pull/4988
python/cpython,PR,4965,esuarezsantana,bpo-32398: Remove OSX c++ linking workaround in distutils.,open,12/21/17 20:13:42,02/04/19 11:33:37,https://github.com/python/cpython/pull/4965
python/cpython,PR,4943,pitrou,bpo-32387: Remove ability to import non-version-tagged C extensions,open,12/20/17 18:50:03,05/13/19 18:00:45,https://github.com/python/cpython/pull/4943
python/cpython,PR,4912,rgov,bpo-32347: Emulate Libc copyfiles()'s st_flags logic on Darwin,open,12/18/17 05:09:35,02/04/19 11:33:35,https://github.com/python/cpython/pull/4912
python/cpython,PR,4910,AraHaan,bpo-32353: Added docs about Embedding with an frozen module limitation.,open,12/17/17 23:09:58,09/13/19 19:01:03,https://github.com/python/cpython/pull/4910
python/cpython,PR,4901,serhiy-storchaka,bpo-31954: Reuse oldkeys if oldkeys->dk_size == newsize. (alt),open,12/16/17 14:56:48,02/04/19 11:33:34,https://github.com/python/cpython/pull/4901
python/cpython,PR,4819,uSpike,bpo-30256: pass all BaseProxy arguments through AutoProxy,open,12/12/17 22:57:14,09/26/19 12:20:42,https://github.com/python/cpython/pull/4819
python/cpython,PR,4802,maxbelanger,bpo-32280: Store `_PyRuntime` in a named section,open,12/12/17 02:40:43,09/10/19 19:06:57,https://github.com/python/cpython/pull/4802
python/cpython,PR,4800,kernc,bpo-29620: iterate over a copy of sys.modules,open,12/11/17 23:25:50,12/03/19 18:24:03,https://github.com/python/cpython/pull/4800
python/cpython,PR,4798,berkerpeksag,bpo-29247: Document return value of epoll.poll(),open,12/11/17 21:24:55,09/13/19 18:56:43,https://github.com/python/cpython/pull/4798
python/cpython,PR,4786,csabella,bpo-13553: Document tkinter.Tk args,open,12/11/17 03:15:56,09/13/19 18:54:59,https://github.com/python/cpython/pull/4786
python/cpython,PR,4770,sblondon,bpo-32234: Context manager available for mailbox instances,open,12/09/17 19:41:39,09/13/19 21:10:18,https://github.com/python/cpython/pull/4770
python/cpython,PR,4714,vanossj,bpo-12851: populate Py_buffer strides field for ctypes arrays.,open,12/05/17 05:47:50,02/11/19 20:42:58,https://github.com/python/cpython/pull/4714
python/cpython,PR,4672,cryvate,bpo-32188: do not call os.path.realpath in ImpImporter.find_module,open,12/02/17 02:18:46,06/02/19 13:58:42,https://github.com/python/cpython/pull/4672
python/cpython,PR,4671,serhiy-storchaka,bpo-32196: Rewrite plistlib with functional style.,open,12/02/17 00:18:50,05/21/19 06:56:16,https://github.com/python/cpython/pull/4671
python/cpython,PR,4666,blueyed,bpo-36550: pdb/cmd: avoid creating exceptions,open,12/01/17 21:23:44,06/03/19 14:27:18,https://github.com/python/cpython/pull/4666
python/cpython,PR,4641,ganziqim,bpo-32173: linecache.py add lazycache to __all__ and use dict.clear to clear the cache,open,11/30/17 06:12:25,03/18/19 12:39:26,https://github.com/python/cpython/pull/4641
python/cpython,PR,4501,serhiy-storchaka,bpo-32055: Raise SyntaxWarning for chained `in' and `not in'.,open,11/22/17 18:44:07,02/04/19 11:33:24,https://github.com/python/cpython/pull/4501
python/cpython,PR,4476,claudiubelu,bpo-32092: Mock patch fix autospec,open,11/20/17 19:02:08,02/04/19 11:33:23,https://github.com/python/cpython/pull/4476
python/cpython,PR,4456,desbma,bpo-32073: Add copy_directory_metadata parameter to shutil.copytree and shutil.move,open,11/18/17 22:27:12,02/04/19 11:33:23,https://github.com/python/cpython/pull/4456
python/cpython,PR,4435,Phaqui,bpo-31956: Add start and stop parameters to array.index(),open,11/17/17 10:27:57,08/27/19 01:15:22,https://github.com/python/cpython/pull/4435
python/cpython,PR,4378,nitishch,bpo-28197: Add start and stop keywords to range.index() method,open,11/12/17 14:21:44,02/04/19 11:33:20,https://github.com/python/cpython/pull/4378
python/cpython,PR,4361,embray,bpo-32002 Fix legacy locale coercion tests on platforms that already have a default C.UTF-8 locale,open,11/10/17 13:48:44,02/04/19 11:33:20,https://github.com/python/cpython/pull/4361
python/cpython,PR,4354,mrbell321,bpo-34215: Update streams.py:readuntil IncompleteReadError issue,open,11/09/17 22:48:04,05/17/19 22:05:03,https://github.com/python/cpython/pull/4354
python/cpython,PR,4338,michaelgrahamevans,bpo-7938: the makesetup script now respects macro define arguments of…,open,11/08/17 16:26:10,02/04/19 11:33:19,https://github.com/python/cpython/pull/4338
python/cpython,PR,4292,serhiy-storchaka,bpo-31954: Reuse oldkeys if oldkeys->dk_size == newsize.,open,11/06/17 12:40:46,02/04/19 11:33:18,https://github.com/python/cpython/pull/4292
python/cpython,PR,4256,tomMoral,bpo-31699: Deadlocks in `concurrent.futures.ProcessPoolExecutor` with unpickling error,open,11/03/17 18:14:47,03/30/19 00:05:02,https://github.com/python/cpython/pull/4256
python/cpython,PR,4243,tomMoral,bpo-22281 ENH add introspection API for concurrent.futures Executor,open,11/03/17 02:56:21,02/04/19 11:33:17,https://github.com/python/cpython/pull/4243
python/cpython,PR,4181,Fladam,bpo-31739: Fixed socket documentation to use with statement for socket examples.,open,10/31/17 02:05:46,09/13/19 16:18:46,https://github.com/python/cpython/pull/4181
python/cpython,PR,4169,serhiy-storchaka,bpo-31630: Skip tests for tan() near pi/2 on OpenBSD and NetBSD.,open,10/29/17 23:12:54,02/04/19 11:33:14,https://github.com/python/cpython/pull/4169
python/cpython,PR,4167,diekmann,"bpo-26228: pty.spawn hangs on FreeBSD, OS X, and Solaris",open,10/29/17 20:44:18,02/04/19 11:33:14,https://github.com/python/cpython/pull/4167
python/cpython,PR,4153,ma8ma,bpo-4032: Cygwin: Add .dll.a to UnixCCompiler for searching libraries,open,10/27/17 19:33:25,09/25/19 19:44:42,https://github.com/python/cpython/pull/4153
python/cpython,PR,4152,embray,bpo-31885: Cygwin: fix/skip some tests to work around hang in socket test suite,open,10/27/17 17:59:25,02/04/19 11:33:13,https://github.com/python/cpython/pull/4152
python/cpython,PR,4151,embray,bpo-31883: Skip locale test that causes heap corruption on older versions of Cygwin,open,10/27/17 16:45:27,02/04/19 11:33:12,https://github.com/python/cpython/pull/4151
python/cpython,PR,4149,embray,bpo-31882: Cygwin: fix/skip some tests to work around hang in asyncio/asyncore test suites,open,10/27/17 16:12:32,02/04/19 11:33:12,https://github.com/python/cpython/pull/4149
python/cpython,PR,4126,nixawk,bpo-31870: add timeout parameter for get_server_certificate in ssl.py,open,10/26/17 06:52:41,12/31/19 16:42:51,https://github.com/python/cpython/pull/4126
python/cpython,PR,4082,malthe,[2.7] bpo-28143: ASDL compatibility with Python 3 system interpreter,open,10/23/17 13:58:22,06/01/19 03:23:21,https://github.com/python/cpython/pull/4082
python/cpython,PR,4067,serhiy-storchaka,[2.7] bpo-31829: Resolve some portability issues with pickle.,open,10/21/17 12:34:23,06/07/19 09:33:46,https://github.com/python/cpython/pull/4067
python/cpython,PR,4060,scoder,bpo-31828: make Py_tss_NEEDS_INIT usable in non-static initialisers,open,10/20/17 17:27:16,02/04/19 11:33:09,https://github.com/python/cpython/pull/4060
python/cpython,PR,4053,pitrou,bpo-31821: allow pause_reading() from connection_made(),open,10/19/17 21:53:04,02/04/19 11:33:08,https://github.com/python/cpython/pull/4053
python/cpython,PR,3997,orenmn,bpo-31758: Prevent crashes when using an uninitialized _elementtree.XMLParser object,open,10/14/17 22:42:47,06/02/19 13:47:51,https://github.com/python/cpython/pull/3997
python/cpython,PR,3984,orenmn,bpo-31779: Prevent assertion failures and a crash when using an uninitialized struct.Struct object,open,10/13/17 17:14:20,02/04/19 11:33:06,https://github.com/python/cpython/pull/3984
python/cpython,PR,3956,orenmn,bpo-31758: Prevent reference leaks in __setstate__() and __init__() of _elementtree.Element,open,10/11/17 20:05:24,09/10/19 19:36:18,https://github.com/python/cpython/pull/3956
python/cpython,PR,3946,lielfr,bpo-31746: Fixed Segfaults in the sqlite module when uninitialized.,open,10/11/17 00:41:59,07/02/19 17:28:51,https://github.com/python/cpython/pull/3946
python/cpython,PR,3943,markwright,bpo-30008: OpenSSL 1.1 compatibility without using deprecated API,open,10/10/17 15:40:12,11/03/19 04:38:08,https://github.com/python/cpython/pull/3943
python/cpython,PR,3931,romuald,bpo-24084: add sub-millisecond display in pstats,open,10/09/17 16:32:48,11/22/19 15:37:00,https://github.com/python/cpython/pull/3931
python/cpython,PR,3926,JelleZijlstra,bpo-31698: add REQ_NAME macro,open,10/09/17 08:20:03,12/13/19 05:52:27,https://github.com/python/cpython/pull/3926
python/cpython,PR,3915,serhiy-storchaka,[WIP] bpo-31165: Call PyList_New() again if the source container was resized due to GC.,open,10/07/17 17:50:30,02/04/19 11:33:02,https://github.com/python/cpython/pull/3915
python/cpython,PR,3913,orenmn,bpo-31718: Raise ValueError instead of SystemError when calling methods of uninitialized io.IncrementalNewlineDecoder objects,open,10/07/17 12:10:47,05/21/19 06:50:15,https://github.com/python/cpython/pull/3913
python/cpython,PR,3901,francoisfreitag,bpo-31706: Make urlencode accept generators as value,open,10/05/17 23:36:24,05/17/19 20:47:11,https://github.com/python/cpython/pull/3901
python/cpython,PR,3870,alvaromunoz,bpo-31704 Check HTTP response in uppercase,open,10/03/17 17:41:45,02/04/19 11:33:00,https://github.com/python/cpython/pull/3870
python/cpython,PR,3814,wt,bpo-31603 Add file args to input builtin,open,09/29/17 08:31:14,02/04/19 11:32:59,https://github.com/python/cpython/pull/3814
python/cpython,PR,3701,csabella,bpo-21937: IDLE: Fix use of unsaved indicator in titlebar of shell window,open,09/22/17 21:32:41,08/10/19 05:16:06,https://github.com/python/cpython/pull/3701
python/cpython,PR,3680,asottile,bpo-29298: Fix crash with required subparsers without dest,open,09/21/17 00:48:46,02/04/19 11:32:56,https://github.com/python/cpython/pull/3680
python/cpython,PR,3669,csabella,bpo-31529: IDLE: Add docstrings and tests to some editor.py functions,open,09/20/17 16:10:44,08/09/19 23:56:14,https://github.com/python/cpython/pull/3669
python/cpython,PR,3640,ncoghlan,[PEP 558 - WIP] bpo-30744: Trace hooks no longer reset closure state,open,09/18/17 11:07:16,12/30/19 14:50:02,https://github.com/python/cpython/pull/3640
python/cpython,PR,3632,ekohl,"bpo-30528: Fix IPv{4,6}Network reverse_pointer",open,09/18/17 01:50:57,02/04/19 11:32:54,https://github.com/python/cpython/pull/3632
python/cpython,PR,3616,scoder,bpo-31465: allow _PyType_Lookup() to raise exceptions,open,09/16/17 14:55:00,02/04/19 11:32:53,https://github.com/python/cpython/pull/3616
python/cpython,PR,3606,ericsnowcurrently,bpo-28411: Remove PyInterpreterState.modules.,open,09/16/17 01:51:12,09/17/19 13:48:43,https://github.com/python/cpython/pull/3606
python/cpython,PR,3600,serhiy-storchaka,bpo-31484: Cache single-character strings outside of the Latin1 range.,open,09/15/17 16:32:51,05/30/19 23:54:38,https://github.com/python/cpython/pull/3600
python/cpython,PR,3592,csabella,bpo-30780: IDLE: Complete keys and highlight coverage for configdialo…,open,09/15/17 02:29:56,02/04/19 11:32:52,https://github.com/python/cpython/pull/3592
python/cpython,PR,3520,wohlganger,"bpo-18875 Auto insertion of the closing parens, brackets, braces, and ticks",open,09/12/17 22:24:02,05/05/19 20:54:29,https://github.com/python/cpython/pull/3520
python/cpython,PR,3515,impact27,bpo-31466: Enable a subclass to modify floatstr,open,09/12/17 18:50:09,02/04/19 11:32:50,https://github.com/python/cpython/pull/3515
python/cpython,PR,3484,mscuthbert,bpo-31412: wave.open takes a path-like object,open,09/10/17 22:38:35,04/08/19 10:59:29,https://github.com/python/cpython/pull/3484
python/cpython,PR,3437,ssbr,bpo-29505: Fuzz ast.parse() / compile() with PyCF_ONLY_AST,open,09/08/17 01:23:18,02/04/19 11:32:49,https://github.com/python/cpython/pull/3437
python/cpython,PR,3419,mscuthbert,bpo-17446: Get line numbers of properties in doctest,open,09/07/17 07:32:03,02/04/19 11:32:49,https://github.com/python/cpython/pull/3419
